university,program_name,program_code,degree_level,course_name,course_name_original,course_code,credits,component,semester,description,prerequisites,assessment,academic_year,source_url,language
American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,Environmental and Sustainability Governance,,ESS262,3.0,,,"The course introduces students to environmental and sustainability governance systems at the international, national, and local levels. Students critically analyze legal and institutional mechanisms, including international conventions and their implementation, Armenian constitutional and legislative frameworks, and local regulations. The course includes two practice-oriented mock cases based on real-world scenarios to develop applied skills in environmental governance.",ESS101,,,https://cse.aua.am/courses/,English
American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,Disasters and Resilience Management,,ESS270,3.0,,,"The Course explores the history, principles, theories, and approaches of resilience frameworks and management. Students study natural hazards–earthquakes, floods, wildfires, landslides, etc.–and anthropogenic hazards–industrial, nuclear, cyberterrorism, massive explosions, etc.– to plan and implement prevention, preparedness, response, recovery, and mitigation strategies and tools. Topical investigations include a range of physical and human-related impacts of disasters, the role of decision-makers and the general public, and social and technological aspects of improved resilience. Global and Armenia-specific cases and scenarios are discussed.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Environmental and Sustainability Sciences,BSESS,Bachelor,Environmental and Sustainability Assessment Tools,,ESS283,3.0,,,"The course examines tools used to assess and mitigate the environmental and social impacts of products, operations, projects, and policies. It will review examples of commonly used tools, e.g., Environmental Impact Assessment (EIA), Strategic Environmental Assessment (SEA), and Life-Cycle Assessment (LCA). Emphasis will be on learning from real cases in Armenia, the Caucasus region, and globally.","ESS120L, ESS125L, ESS130L",,,https://cse.aua.am/courses/,English
American University of Armenia,Engineering Sciences,BSES,Bachelor,Probability and Statistics,,IESM106,3.0,,,"The topics covered in this introductory course include: axioms of probability; conditional probability, independence; combinatorial analysis; random variables and distributions; expectation, variance, covariance; transformation of random variables; limit theorems, the law of large numbers, the central limit theorem; Markov chains; applications; statistical estimation; correlation, regression; hypothesis testing, maximum likelihood estimation, Bayesian updating; applications. Students are required to complete problem sets in order to demonstrate rudimentary foundational knowledge in mathematical modeling and to apply practical analytical and numerical methods to solve problems in computational sciences. Three hours of instructor-led class time per week including discussions and problem sets.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Operations Research 1,,IESM220,3.0,,,"Decision making with constrained resources, including product mix, scheduling, and manufacturing models, project planning, and planning with uncertain futures. The course also introduces analysis of network-based models such as vehicle routing, as well decision problems with opposition (game theory). This course concentrates on the classical linear programming (LP) model as a solution method, and introduces extensions of LP that accommodate logical decisions, in particular mixed-integer programming (MIP). Familiarity with basic linear algebra and a programming language is required.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Analysis and Design of Data Systems,,IESM301,3.0,,,"Three hours of lecture per week. Review of data systems and data processing functions; technology; organization and management; emphasizing industrial and commercial application requirements and economic performance criteria; survey of systems analysis, design; modeling and implementation; tools and techniques; design-oriented term project.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Quality Assurance and Management,,IESM311,3.0,,,"Three hours of lecture per week. Principles and methods of statistical process control, quality engineering, total quality management, as applied to manufacturing and service industries.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Data Mining & Predictive Analytics,,IESM313,3.0,,,"Exploratory Data Analysis; Classification: Decision Trees, Model Evaluation, Overfitting; Linear and Logistic Regression; Association Analysis; Cluster Analysis; Anomaly Detection; Model Building and Validation",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Business Intelligence Systems and Analytics,,IESM314,3.0,,,"This course introduces the concepts and practices of Business Intelligence (BI) with a strong emphasis on using Structured Query Language (SQL) for data preparation and tools for data visualization and analytics. Students will learn the BI lifecycle from data sources to dashboards, explore data modeling and governance, and progressively master BI tools — starting from fundamentals to advanced analytics, parameters, Level of Detail (LOD) expressions, and storytelling dashboards. The course is hands-on, with frequent practical sessions and a final project applying BI to a real-world industrial dataset.Prior knowledge of database systems and proficiency in SQL are required.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Design and Analysis of Experiments,,IESM315,3.0,,,"Three hours of lecture per week. Principles and methods of design and analysis of experiments in engineering and other fields, realworld applications of experimental design, completely randomized designs, randomized blocks, latin squares, analysis of variance (ANOVA), factorial and fractional factorial designs, regression modeling and nonparametric methods in analysis of variance.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Operations Research 2,,IESM321,3.0,,,"Deterministic and stochastic models and methods in Operations Research, network analysis, integer programming, unconstrained and constrained optimization, deterministic and stochastic dynamic programming, Markov chains, queuing theory.",IESM220,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Applied Statistics for Engineers,,IESM324,3.0,,,"This course starts by introducing the probability laws as a foundation for statistical inference in engineering. The concept of the likelihood function in an engineering model is illustrated. The course provides a substantial coverage of propagation of error, as well as an emphasis on model-fitting. The use of simulation methods and the bootstrap is made for verifying normality assumptions, estimating bias, computing confidence intervals, and testing hypotheses. In the second part of the course, diagnostic procedures are introduced for linear regression models including material on examination of residual plots, transformations of variables, and principles of variable selection in multivariate models. The analysis of data from a class of experiments is discussed along with statistical quality control. Instructor led lectures and discussion. Assessment by problem sets, exams, and projects.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Decision Analysis,,IESM325,3.0,,,"Three hours of lecture per week. Formulation, analysis and use of decision-making techniques in engineering; operations research and systems analysis; decision trees and influence diagrams; Bayesian decision theory; utility theory; multiple-attribute decision analysis; introduction to Game Theory.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Simulation of Industrial Engineering Systems,,IESM330,3.0,,,"Three hours of lecture per week. Design, programming and statistical analysis issues in simulation study of industrial and operational systems, generation of random variables with specified distributions, variance reduction techniques, statistical analysis of output data, case studies, term project.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Production Systems analysis,,IESM331,3.0,,,"Three hours of lecture per week. Analysis, design and management of production systems. Topics covered include productivity measurement; forecasting techniques; project planning; line balancing; inventory systems; aggregate planning; master scheduling; operations scheduling; facilities location; and modern approaches to production management such as Just-In-time production.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Engineering Economics,,IESM340,3.0,,,"Three hours of lecture per week. Analysis of economic investment alternatives, concepts of the time value of money and minimum attractive rate of return, cash flow analysis using various accepted criteria, e.g., present worth, future worth, internal rate of return, external rate of return, depreciation and taxes, decision making under uncertainty, benefitcost analysis, effects of inflation (relative price changes).",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Supply Chain Management,,IESM345,3.0,,,"This course focuses upon the strategic importance of supply chain management. The purpose of the course is to design and manage business-to-business to retail supply chain purchasing and distribution systems, and to formulate an integrated supply chain strategy that is supportive of various corporate strategies. New purchasing and distribution opportunities for businesses and inter/intra company communications systems designed for creating a more efficient marketplace are explored.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Managing Engineering and Technology,,IESM346,3.0,,,"Managing Engineering and Technology is designed for engineers, scientists, and other technologists interested in enhancing their management skills, and for managers in enhancing their skills and knowledge about engineering and science. Specifically, the course is tailored to the needs of technical professionals and will cover: the historical development of management with an emphasis on the management of technology, management methods and tools, transition from technical performer to technical management, and the nature and application of management principles throughout the technology product/project life cycles. The course will be based on a mix of theory, empirical evidence and real-life cases. Instructor-led discussion, along with reading, written, and practical assignments.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Design and Innovation of Information Services,,IESM347,3.0,,,"The course aims to provide with theoretical and practical insight into the key concepts and issues that guide the design and development of modern information services. The students will explore the contextual considerations of designing information services through in-depth examination of expanding possibilities for innovation and associated risks that modern-day devices, data, content, systems and infrastructures offer. Of particular interest will be the structuring and design of problems in industries with complex ecosystems using Soft Systems Methodology and Unified Modeling Language with special stress on capturing and analyzing information requirements of parties involved. No prerequisite knowledge is required. As part of the course, students will design their own information service to address a problem of their choice, using all the depth of technical and social issues facing companies, individual users and societies.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,"Technology, Ethics and Society in the Age of AI",,IESM348,3.0,,,"This survey course will address an issue that humans have faced since the earliest form of technological innovation, starting with the discovery of fire and crude weapons: as new technologies are developed, can we as individuals and societies adapt to manage the impact of these technologies on our lives? While many inventions, from the printing press to the combustion engine to electricity to the atomic bomb have been available to a select few elites, the power of artificial intelligence is now at the fingertips of almost anyone with a connected device, and has sky-rocketed in its impact on everything from education to medicine to creating content to waging war. How can we make sure that we, as future creators and consumers of AI-enabled products and services, have the right tools and context to make sure that what we create, or utilize, does more good than harm? While the topic is vast, we will jointly explore concrete examples from different sectors to help us become more informed participants in this latest technology arms race. The course will consist of a combination of lectures, case study discussions, screening and discussion of movies and TV shows, as well as guest speakers.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Enabling Competitive Advantage through Information Technology,,IESM349,3.0,,,"This class is intended to introduce students to the critical role of information technologies (IT) in enabling competitive strategies. Our particular focus will be the impact that IT can have on non-IT companies, from industries such as transportation, supermarkets, financial institutions, and healthcare. This is not a “how-to” guide on managing enterprise information systems. Rather, the focus is on the word Enable, and we will explore how different companies have used IT to develop significant competitive advantage in the marketplace. The course will consist of case readings and discussions, short assignments, group project, and mid-term and final exams.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Alternative Energy,,IESM350,3.0,,,"The course reviews: the basics of the alternative energy generation options, the respective technologies and resources, as well as the economic, environmental and urban aspects of their introduction into the modern society. Topics include: the role and the current status of the alternative energy in the modern society, energy and force – phenomena and units, solar radiation characteristics, carbon cycle and traditional sources of energy, solar thermal processes (options), such as wind, solar heat, ocean heat and wave, solar hot water, solar electricity, passive solar, solar photon processes, such as solar photovoltaics – from principles to systems, biomass, biofuel, biogas, etc, nuclear power – fusion and fission, infrastructure related economics, distributed power, energy storage, etc.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Sustainable Smart and Resource Efficient Systems 1: Systems and Technologies,,IESM351,3.0,,,"The course introduces students to the latest practices and technologies in reducing the environmental impact of buildings and the built environment with specific focus on energy, water, and waste. Students will be expected to gain analytical and quantitative skills in analyzing energy, transport, water, and solid waste with the aim of estimating ways to achieve “carbon neutrality,” “zero emissions,” among other green goals. Students will also be introduced to green built environment norms established by the US Green Building Council as well as other international companies.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Sustainable Smart and Resource Efficient Systems 2: Decision Making Tools,,IESM352,3.0,,,"The course will focus on non‐design decision tools. The analytical tools to be covered will include financial (payback period, NPV, and IRR), economic (Input‐Output, Cost‐Benefit), and environmental (Life Cycle Assessment, McKinsey Carbon Abatement Analysis, Carbon Footprint, Water Footprint, Ecological Footprint). Many of these analyses will be relevant for a wide range of industries including transportation, construction, manufacturing, as well as energy. The course will use cases and simulations to teach and deepen understanding of core concepts and methodologies.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Computer-Aided Design,,IESM360,3.0,,,Fundamentals of part design; computer-aided design tools and data structures; geometric modeling; transformations; CAD/CAM data exchange; mechanical assembly.,,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Computer Aided Manufacturing,,IESM361,3.0,,,Introduction to manufacturing processes; cutting fundamentals; design for manufacturability; design for machining; process engineering; NC fundamentals; manual NC programming; computer-aided part programming; group technology.,IESM360,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Advanced CAD/CAM Applications,,IESM362,3.0,,,"Advanced surface and solid modeling, top down and bottom up assembly, finite element analysis, sensitivity studies, optimization, advanced computeraided part programming and manufacturing, mold design, team work.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Portfolio Theory and Risk Management,,IESM372,3.0,,,"Students in this course will become familiar with the basic concepts of interest theory, portfolio theory and risk assessment and be able to apply these in problem solving, with an emphasis on mathematical and computational approaches. The student will also become acquainted with various financial risk management instruments and use different criteria to optimize portfolios, taking into consideration the strengths and weaknesses of different portfolio selection criteria. Instructor led lecture and discussions; assessment may include problem sets, software implementation, exams, and projects.",IESM220 OR CS213 or equivalent,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Integrative Project in Modern Production Methods,,IESM390,3.0,,,"Two hours of lecture and discussion and six hours of field work per week. This is a projectbased course that involves field work (in manufacturing or service organizations) and integrates and synthesizes knowledge gained from several courses (e.g., operations management, operations research, statistics, and quality management). Student teams, supported by several faculty members, will work with industrial companies to identify improvement opportunities and help in implementing them.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Independent Study,,IESM391,3.0,,,"Special study of a particular problem under the direction of a faculty member. The student must present a written, detailed report of the work accomplished. Approval of the IESM Program Chair and the instructor is required.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Special Topics in IESM,,IESM392,3.0,,,"This course explores emerging and advanced topics in Industrial Engineering and Systems Management that extend beyond the regular curriculum. The focus varies by semester and may include areas such as data analytics, decision modeling, advanced statistical modeling, or technology-driven process improvement. Through case studies, hands-on projects, and research discussions, students gain exposure to contemporary challenges and innovative methodologies shaping the field.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Capstone Preparation,,IESM395,2.0,,,"Review of Capstone objectives and procedure; faculty and industry representatives’ presentation of suggested research topics; field trips to the local companies; literature survey and classroom presentation by students. Students select the topic of their capstone project and the supervisor and prepare and submit the project proposal. Students draft a literature survey on their selected topic, which will constitute a section or chapter of the capstone project report. The completed and approved Proposal for Culminating Experience Requirement form must be filed in the College office prior to the end of the course.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Capstone: Thesis,,IESM396,4.0,,,One of the two Capstone options offered by the Program. Supervised individual study employing concepts and methods learned in the program to solve a problem of significant importance from a practical or theoretical standpoint. This option is more appropriate for those students who are interested in an in-depth R&D experience.,IESM395,,,https://cse.aua.am/courses/,English
American University of Armenia,Industrial Engineering and Systems Management,MEIESM,Master,Capstone: Project,,IESM397,1.0,,,One of the two Capstone options offered by the Program. Supervised individual study employing concepts and methods learned in the program to solve a problem from a practical standpoint. This option is more appropriate for those students who are inclined to practical work and do not necessarily aspire for intensive research training.,IESM395,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Functional Analysis,,CS302,3.0,,,"The course gives an introduction to functional analysis, which is a branch of mathematics in which one develops analysis in infinite dimensional vector spaces. The main areas to be covered are normed spaces with an emphasis on Banach and Hilbert spaces. Students will be introduced to fundamental theorems related to Banach spaces: The Hahn-Banach, Fixed point, Uniform Boundedness Principle, Open Mapping and Closed Graph theorems. This course will provide also an overview of Spectral theory for compact operators with applications in integral and differential equations. Instructor-led class time including discussions and problem sets; assessment by exams and problem sets.",CS103 or equivalent,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Theory of Computing,,CS310,3.0,,,"Theory of computation comprises the fundamental mathematical properties of computer hardware, software, and applications. This theory deals with computational models (or abstract machines) and investigates computational power of these models. The finite automata, pushdown automata and Turing machines are the computational models that are widely used in applications and theoretical research. This course aims to provide students with a foundation for using these models both for practical and theoretical needs.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Theory of Algorithms,,CS311,3.0,,,"Review of main abstract data types. Sorting algorithms: correctness, space and time complexity. Graph algorithms. Algorithmic Paradigms: divide-and-conquer, greedy, dynamic programming. NP-completeness and approximation algorithms. The course aims at providing students with the tools and techniques for designing efficient algorithms.",CS121 or equivalent,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Object-Oriented Analysis and Design,,CS312,3.0,,,"The UP (Unified Process) and the principle of iterative and incremental software development, UP artifacts, usage of UML (Unified Modeling Language) notation for representation results of analysis and design, studying and applying of design patterns, usage of CASE (ComputerAssisted Software Engineering) tools to aid in analysis and design.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Advanced Topics in Algorithms,,CS313,3.0,,,"This course will review basic paradigms of algorithm design such as divide-and-conquer, dynamic programming, greedy algorithms, graph algorithms; and then explore some of the more advance topics such as Network Flow and Bipartite Matchings, NP-completeness, Approximation Algorithms, and other selected topics. Instructor-led discussions and problem sets.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Theory of Communication Networks,,CS314,3.0,,,"The course investigates several communication problems in networks; one-to- all, all-to- all, one-to- many. Specific communication models are considered by placing constraints on the sets of messages, senders, and receivers, on the network’s topology, on the rules that govern message transmissions, and on the amount of information about the network known to individual network members. One goal is to design network structures which are inexpensive to construct yet allow fast communication. The second major goal is to design efficient communication algorithms for commonly used networks under different communication models. These require knowledge of graph theory, combinatorics, and design and analysis of algorithms. Instructor-led discussions and problem sets.",CS121 or equivalent,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Cryptography,,CS315,3.0,,,"Introduction of basic principles and methods of modern applied cryptography. Demonstration how cryptography can help to solve information security problems and our focus will be basically internet security. Students will learn to understand and evaluate real life security problems that cryptography can solve. They will also discuss various open problems in applied cryptography. Finally, students will implement cryptographic primitives used in common real applications. Three hours of instructor-led class time per week including discussions and problem sets.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Advanced Cryptography,,CS316,3.0,,,"This course will introduce alternative, more efficient, and non- traditional public-key cryptosystems. Students will get acquainted with white box cryptography essentials. Other topics to be covered: a) cryptographic primitives related to cloud computing, in particular a secure search over encrypted data; b) homomorphic encryption methods; c) identity based encryption; and d) secure multi-party computation protocols. Instructor-led discussions and problem sets.",CS315,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Computer Graphics,,CS317,3.0,,,"The course provides students with theoretical and applied tools in graphics development. The course examines topics including: geometric concepts, such as tangent plane, normal vector; pixel-related operations; interactive methods, such as mouse and keyboard callback functions; representation of graphics primitives; general introduction to Open GL as a State Machine; various shading algorithms to illustrate the rendering process; color calculations; texturing. Coursework will include such assignments as critical review of current trends in the field, implementations of theories, or group projects. Instructor-led discussion, along with reading, written, and practical assignments.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Advanced Topics in the Theory of Computation,,CS318,3.0,,,Course Description tailored to course content when offered.,,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Computer Vision,,CS319,3.0,,,"This course offers an introduction to Computer Vision, an emerging interdisciplinary field that includes methods for acquiring, processing, analyzing of digital images and videos and extracting useful information from them. Students will learn basic methods that include exploring known models in image representations, depth recovery from stereo, camera calibration, image stabilization, automated alignment, tracking, edge detection, and pattern recognition. They will also develop statistical models for image classification, clustering, and dimensionality reduction. Instructor-led discussions and problem sets.",CS108 or equivalent,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Software Engineering,,CS322,3.0,,,"Software life cycle processes including analysis, design, modifying and documenting large software systems. Topics include software development paradigms, system engineering, function-based analysis and design, and object-oriented analysis and design. Students will implement a working software system in a team environment.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Advanced Object-Oriented Programming,,CS323,3.0,,,"Basic principles of object oriented analysis and design utilizing UML, advanced object oriented programming principles, design patterns, frameworks and toolkits; Agile software design processes. Development of a mid-size programming project working in teams..",,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Development of Geo-Collaborative Applications,,CS325,2.0,,,The students acquire basic knowledge for developing web-based geo-collaborative application for supporting decision making processes. Students learn the basic concepts of cartography and the most common client and server side programming resources which are used for web-based geo-collaborative application development. Students have to solve small tasks during classes as well as develop a mid-size programming project working in teams. They learn to integrate the most common free maps resources (Google Maps and Open Layers) and geographic data sources (Open Street Maps) in their application as well as free available geographic database (PostGis). Instructor-led discussions and problem sets.,,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Database Systems,,CS326,3.0,,,"Introduction to databases, the Entity-Relationship (ER) Model and conceptual database design, the relational model and relational algebra (RA), SQL. Topics include data storage, indexing, and hashing; cost evaluating RA operators, query evaluation as well as transaction management, concurrency control and recovery; relational schema refinement, functional dependencies, and normalization; physical database design, database tuning; security and authorization of parallel and distributed database systems; data warehousing and decision support, views. In addition, introduction to Data Mining and various applications will be covered. Three hours of instructor-led class time per week including discussions and problem sets.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Parallel and High-Performance Computing (Parallel HPC),,CS327,3.0,,,"The course examines topics including: parallel hardware architectures, distributed computing paradigms, parallelization strategies and basic parallel algorithmic techniques, parallel programming with OpenMP and MPI, HPC numerical libraries. Students should be able to demonstrate advanced knowledge related to contemporary methods in parallel and HP Computing. Students are required to draw upon investigative techniques related to this field in order to critically analyze and solve problems using advanced knowledge. Coursework will require students to develop faster codes that are highly optimized for modern multi-core processors and clusters. Three hours of instructor-led class time per week including discussions, lab work and problem sets.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Human Computer Interaction,,CS328,3.0,,,"The topics include: concepts of human computer interaction, techniques for user interface design; user-centered design, interface development techniques, usability evaluation; overview of interface devices and metaphors; visual development environments, other development tools. Students should be able to demonstrate advanced knowledge of software and hardware systems related to computational sciences. Students should also be able to formulate and critically assess problems and sub-tasks including identification of sources and investigative techniques related to the field. Students are required to complete group projects in which they formulate, critically assess, and investigate problems relating to software and hardware systems. Masters students will complete formal presentations commensurate with their knowledge level in order to develop experience communicating to audiences both within and outside the discipline. Three hours of instructor-led class time per week including discussions and problem sets.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Data Warehousing,,CS329,3.0,,,"An advanced hands-on course in Data Warehousing which will build upon knowledge gained in an introductory course in Databases. Topics covered include Data Warehouse architectures, multidimensional data representation and manipulation, Data Warehouse design practices and methodologies, creation of Extract-Transformation-Load (ETL) workflows, with emphasis on data governance practices, business intelligence concepts and platform capabilities, and visualization tools. Instructor-led hands-on laboratory class time with assessment based on discussions, problem sets, projects, and significant in-laboratory applications.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Operating Systems,,CS331,3.0,,,The organization and structure of modern operating systems. System level programming in Windows and Unix Operating Systems.,,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,System Administration,,CS332,3.0,,,"User administration. Operating system installation, tuning and control. Network administration. Security management. Performance tuning and management.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Network Programming,,CS333,3.0,,,"Students will acquire skills for developing distributed applications running over TCP/IP networks. Students learn the basic concepts of networking client-server programming as well as advanced topics such as concurrent serving, state vs. non-state servers, multicasting, peer-to- peer architectures. Instructor led in-class projects, and development of a mid-size programming team project.",CS121,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Performance Analysis and Queueing Theory,,CS334,3.0,,,"The course reviews basics of probability theory, stochastic processes, especially Markov chains, and Laplace and z-transforms before proceeding with the analysis of queueing systems. After introducing basic laws of queueing theory, such as Little’s result, the analysis of single- and multi-server quueing systems is dicsussed. Also product-form open and closed queueing network models and efficient methods for their analysis: the convolution algorithm and mean-value analysis. Principles of descrete simulation methods are discussed to deal with systems not lending themselves to queueing analysis. The emphasis of the course is gaining insight into the behavior of systems with various workloads.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Introduction to EDA,,CS335,3.0,,,"Structure of modern VLSI chips. Basic understanding of VLSI device manufacturing process. Overview VLSI chip design flow, including the System-Level design and interaction with SW and FW development process and teams. Understanding of modern SoC architectures: FW, SW, HW levels. Specifics for Analog-mixed-signal, CPU/RAM and other HW fabrics, and ASIC. Overview of digital circuits, standard cells. Digital design, standard-cell design. Overview of the Front-end and back-end. Detailed review of the back-end design phases. Introduction to EDA tools SW architecture: data layer, user-interface, algorithmic layer. Introduction to basic design patterns and architectures for DB and UI design for EDA tools. Overview of algorithms and data structures used in EDA. Detailed overview of back-end problems, and their corresponding mathematical problem formulations from combinatorial optimization, computational geometry, mathematical programming. Detailed study on concrete examples. Overview of simulation and analysis techniques. Detailed study of concrete examples.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Compiler Design,,CS336,3.0,,,"An introduction to the basic phases of modern compilers and their design principles. Topics covered include CPU instruction, finite state machines, lexical scanning, parsing schemes, code generation and translation, comparison of modern programming languages, and an analysis of the relationship between compilers and operating systems. As part of the course, students build a working compiler for an object-oriented language. Three hours of instructor-led class time per week including discussions and problem sets.",CS130 or equivalent,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Cybersecurity,,CS337,3.0,,,"This course covers various security risks in Cyberspace from both offensive and defensive points of view, including subfields such as Web/Mobile Security, Network Security, and Cryptography. Students will develop skills of usage of various tools to be able to test the security of systems as well as build defense for those. Students will lead a team project in one of the following subfields (eg Web Security, Mobile Security, IoT security, Digital Forensics). Instructor-led discussion, along with reading, written, and practical assignments. Assessment via exams projects and hometasks.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Distributed Systems,,CS338,3.0,,,"Distributed systems help programmers aggregate the resources of many networked computers to construct highly available and scalable services. The course covers general introductory concepts in the design and implementation of distributed systems, covering all the major branches such as Cluster Computing, Grid Computing and Cloud Computing. The main principles underlying distributed systems will be investigated: processes, communication, naming, synchronization, consistency, fault tolerance, and security. The course gives some hands-on experience as well as some theoretical background. Moreover the course will go in deep of several technical issues in cloud systems, such as Amazon EC2/S3, and Hadoop (MapReduce framework). Three hours of instructor-led class time per week including discussions and problem sets.",CS311,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Quantum Computing,,CS339,3.0,,,"The course starts with a simple introduction to the fundamental principles of quantum mechanics using the concepts of qubits (or quantum bits) and quantum gates. After developing the basics, this course delves into various implementation aspects of quantum computing and quantum information processing including the quantum fourier transform, period finding, Shor’s quantum algorithm for factoring integers, as well as the prospects for quantum algorithms for NP-complete problems. Instructor-led discussion, along with reading, written, and practical assignments. Assessment via problem sets, projects and exams.",,,,https://cse.aua.am/courses/,English
American University of Armenia,Computer and Information Science,MSCIS,Master,Machine Learning,,CS340,3.0,,,"This course introduces the fundamental concepts and methods of machine learning, focusing on how computers can learn from data to uncover hidden insights without explicit programming. Topics include supervised learning, unsupervised learning, and best practices in machine learning, with numerous examples from real-world applications. The course includes instructor-led discussions and problem sets to reinforce the material.",,,,https://cse.aua.am/courses/,English
