method,university,program_name,degree_level,role_groups,gap_concept
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/7b0d5000-00da-4864-b776-6de49a87a669
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/63f224ea-d889-42ea-b3ef-730ef78c7176
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/2b834a98-14ff-47e1-8aef-cf8ffae912fa
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/91abe492-18be-4cce-93c7-0dca07072363
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/c73ea1b8-e121-4f91-b8f0-dee4ee28d6ec
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/626326d5-1cee-4729-9381-3debc87ddac4
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/a3e7ebba-5183-4df8-9203-35b9b9b8f4fa
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/cb871f4d-d878-43f6-97a2-b334824146fd
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/f0de4973-0a70-4644-8fd4-3a97080476f4
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/941364b9-1375-4add-9889-d67bae99bc8c
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/99095ca0-1218-462d-9e95-79e334ba8b63
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/afda6ca0-7aa8-41ef-ba5e-8dc607839daf
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/eee58e6d-4587-42f0-b9a0-fe055cfe2044
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/5bbaa0e6-0fd7-4df2-9db7-34f78b40dc34
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/fd4386c5-96f0-4c6e-970c-c08729ae0cc6
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/abbf6f61-04eb-4e1a-9694-05ba28ac38bf
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/54924a2c-daca-40d3-9716-4b38ceb04f38
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/14ced458-5f4b-495f-bd3d-9c240614bda0
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/bee296bc-48f7-4df6-bd2c-8616c8a6c8de
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/14832d87-2f2f-4895-b290-e4760ebae42a
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/327d15c8-29ff-4ad4-a4fe-6536d777a45f
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/b483124c-180c-4d3a-8b7c-72e4e7a5b49b
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/517f678e-001b-4985-acb4-9edc3500d74c
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/6a322874-e32f-4cd8-9683-badce67a7f73
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/cef5c0f8-1e40-4c09-b6a7-aa7811849e5d
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/2636b3d3-843e-46a9-8b4c-a9d6ca3f5a2d
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/2618f336-8e71-4666-83b5-f368edb0906d
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/a520b743-8f40-43ac-a2d5-755899120844
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/e8488824-3865-4d2a-97e9-fe4647d6add3
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/a06a0d41-10fa-4ba7-a988-e8b5eba966fb
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/ae699de1-0746-4fe2-86f0-17770db7790d
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/656ae836-2075-459f-8967-03706d4ac2bb
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/a727b46f-880a-4acb-9138-b7531b9d4121
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/d857c918-6907-4047-bbde-9a217b4474a3
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/65715f7a-c791-416b-b88a-2933a1c81647
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/301bcf97-4444-461d-82a5-78f3830f9185
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/692ace70-7f97-4214-92bd-88f7637d8a44
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/af59d780-71ca-4f3b-b343-3dacd17546b8
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/dda26251-7331-41fd-871f-1106ca468189
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/a7f0fbe0-c546-4f30-8e41-34a58c64567e
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/6d289e8b-2cc1-4eda-ab1f-ad1090ef98f0
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/a88da605-095f-4a4f-be1c-d1444df8228a
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/477173ca-5fc2-406b-9122-95d92811f284
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/36dc2bd2-3d9a-4a84-ad70-918a539c4311
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/e8ef317f-c880-4c7a-929f-e08053f976bb
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/d86595cb-0c68-4d98-aea8-32269da7eef5
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/aba1f05b-f312-47d8-be71-7c574134de8f
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/bf05da8d-772a-4423-adb2-df79672f46f7
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/18d39e12-b7f5-4426-8b84-afd3d43af20e
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/5ef0c719-5bcb-49f8-b8eb-824388225333
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/08e2ff26-88ff-47b5-9d37-d19ace01b075
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/dba46f87-0831-49cd-a1c7-340a653c0221
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/4bf59dde-8a03-483f-976a-45764f1e6d6f
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/3fc4af68-4d22-4be0-82d7-fa7267577612
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/ed025ebf-5154-4fb9-a2ec-5d259ee7aa1e
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/367165b1-fb00-4e55-a8ba-99b2510718b6
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/97b890ff-acd7-46ad-8d3a-4186f4d42bbf
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/80c042de-bc1a-4d78-b266-35bc80ba3093
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/2d823e3d-7b19-46d9-88a8-31bacac76a5d
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/76ef6ed3-1658-4a1a-9593-204d799c6d0c
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/33a82b83-c838-4889-ae62-fae1317481eb
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/7bf0c60a-9303-414b-a43c-21c28a98d4ff
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/f68cd42c-1d67-4ca7-9b37-8f024763823d
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/294cf13e-4fdf-4cb8-bb6b-31b9da7f4819
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/905b6acd-377b-46b9-9d80-e47e9ca789ca
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/a584a638-a2c0-4b3c-bdf3-a64f87225be9
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/49de9958-2aa4-4eef-a89d-fe5d5bcd28c4
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/c1d7a6df-92e8-4b2f-9259-e04dd7242be3
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/afa14e38-5973-4cce-a077-f796c1ced2cc
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/d8829a1d-dbde-435b-b921-29d6462f35c9
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/1d86f05e-e9cc-40ce-99d8-2b21cc71b16b
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/709ef32a-7435-48e2-8fa2-16e389ecab8a
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/2c4e11ef-da18-4e19-816b-e6bc19e12424
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/1fce1197-3a5b-45b7-8797-575cd3b57a01
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/17ef492d-0667-4741-99db-bcb1b17159aa
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/ef761689-876b-47fa-b83c-aa1e7b092fe1
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/1c00bc98-2713-4c62-82c5-6d86f2e6a4cb
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/c062bab3-3ea0-4291-9220-a2d8fef4bead
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/47ac9325-b072-4e37-8e40-e6ffed03e851
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/25b291b5-8245-4d9d-b391-86a8a31d7109
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/c1e40767-d00a-4f2f-a04f-c784605dc859
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/bf318ffc-0b68-4915-80be-8c8b500d344c
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/e49c4d19-dea6-42a1-bde2-30d69dc0ca24
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/64f2c90c-4144-418e-82c6-3150e03d29a3
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/5acf6408-e084-4202-9442-ffcf0119811c
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/4c06a716-6363-4308-b548-88f7a3e70097
tfidf,American University of Armenia,Engineering Sciences,Bachelor,Hardware / Embedded + Software Engineering,http://data.europa.eu/esco/skill/b3a4924a-f793-485c-8dc1-54e12198d95d
