experiment,method,input_type,matching,experiment_label,university,program,degree,relevant_roles,n_program_skills,n_job_skills,n_overlap,full_coverage_pct,n_gap,n_surplus,role_coverage_pct,role_n_overlap,role_n_job_skills,role_n_gap,role_n_surplus,core_role_coverage_pct,core_n_job_skills,core_n_overlap,core_n_gap,n_foundational,n_surplus_clean,weighted_core_coverage_pct
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Armenian State Pedagogical University,Informatics,Master,"IT Support / Admin / ERP, Software Engineering",45,1492,67,4.49,1425,12,5.98,48.0,803.0,755.0,18.0,9.38,64.0,6.0,58.0,2,33.0,9.25
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Armenian State University of Economics,Applied Statistics and Data Science,Master,Data / ML / AI,68,1492,56,3.75,1436,17,13.24,45.0,340.0,295.0,25.0,31.25,32.0,10.0,22.0,1,43.0,40.6
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Armenian State University of Economics,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",129,1492,239,16.02,1253,6,17.19,138.0,803.0,665.0,13.0,23.44,64.0,15.0,49.0,4,103.0,34.47
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Armenian State University of Economics,Information Technology in Business,Master,"IT Support / Admin / ERP, Technical Management, Software Engineering",61,1492,102,6.84,1390,7,8.66,77.0,889.0,812.0,9.0,13.1,84.0,11.0,73.0,2,43.0,14.63
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),National Polytechnic University of Armenia,Computer Engineering,Bachelor,"Hardware / Embedded, Software Engineering",183,1492,177,11.86,1315,81,13.19,95.0,720.0,625.0,104.0,16.47,85.0,14.0,71.0,8,156.0,16.31
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),National Polytechnic University of Armenia,Computer Engineering,Master,"Hardware / Embedded, Software Engineering",143,1492,161,10.79,1331,58,9.31,67.0,720.0,653.0,87.0,7.06,85.0,6.0,79.0,2,134.0,10.67
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),National Polytechnic University of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",236,1492,142,9.52,1350,152,9.52,142.0,1492.0,1350.0,152.0,12.24,335.0,41.0,294.0,29,170.0,30.63
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),National Polytechnic University of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",125,1492,38,2.55,1454,105,2.55,38.0,1492.0,1454.0,105.0,1.49,335.0,5.0,330.0,13,108.0,1.14
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),National Polytechnic University of Armenia,Information Security,Bachelor,Security,140,1492,153,10.25,1339,57,31.63,31.0,98.0,67.0,110.0,31.63,98.0,31.0,67.0,11,99.0,39.58
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),National Polytechnic University of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",246,1492,220,14.75,1272,111,15.19,122.0,803.0,681.0,140.0,21.88,64.0,14.0,50.0,2,228.0,19.39
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),National Polytechnic University of Armenia,Information Systems,Master,"IT Support / Admin / ERP, Software Engineering",151,1492,115,7.71,1377,86,9.09,73.0,803.0,730.0,98.0,9.38,64.0,6.0,58.0,6,139.0,4.94
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),National Polytechnic University of Armenia,Information Technologies,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",187,1492,241,16.15,1251,82,16.15,241.0,1492.0,1251.0,82.0,22.99,335.0,77.0,258.0,7,118.0,32.06
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),National Polytechnic University of Armenia,Software Engineering,Bachelor,"Software Engineering, QA / Testing",298,1492,232,15.55,1260,149,21.51,148.0,688.0,540.0,174.0,45.76,59.0,27.0,32.0,21,250.0,60.57
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),National Polytechnic University of Armenia,Software Engineering,Master,"Software Engineering, QA / Testing",272,1492,238,15.95,1254,134,20.49,141.0,688.0,547.0,168.0,42.37,59.0,25.0,34.0,13,229.0,52.25
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),National University of Architecture and Construction of Armenia,Geographic Information Systems,Master,"Data / ML / AI, IT Support / Admin / ERP",140,1492,65,4.36,1427,100,6.43,36.0,560.0,524.0,114.0,9.23,65.0,6.0,59.0,1,134.0,13.57
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",439,1492,249,16.69,1243,276,16.69,249.0,1492.0,1243.0,276.0,22.09,335.0,74.0,261.0,27,340.0,32.38
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",171,1492,170,11.39,1322,93,11.39,170.0,1492.0,1322.0,93.0,14.63,335.0,49.0,286.0,10,125.0,12.74
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),National University of Architecture and Construction of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",448,1492,244,16.35,1248,271,17.81,143.0,803.0,660.0,309.0,20.31,64.0,13.0,51.0,26,401.0,18.94
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,"Technical Management, IT Support / Admin / ERP",180,1492,166,11.13,1326,88,18.14,78.0,430.0,352.0,111.0,23.53,68.0,16.0,52.0,1,158.0,23.84
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",390,1492,159,10.66,1333,275,10.66,159.0,1492.0,1333.0,275.0,12.54,335.0,42.0,293.0,62,296.0,22.97
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Université Française en Arménie,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",471,1492,241,16.15,1251,271,16.15,241.0,1492.0,1251.0,271.0,20.9,335.0,70.0,265.0,51,331.0,37.43
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,"Data / ML / AI, Software Engineering",195,1492,120,8.04,1372,108,10.23,85.0,831.0,746.0,118.0,19.3,57.0,11.0,46.0,13,160.0,18.92
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Yerevan State University,Applied Statistics and Data Science,Bachelor,Data / ML / AI,578,1492,156,10.46,1336,433,19.41,66.0,340.0,274.0,487.0,28.12,32.0,9.0,23.0,24,523.0,39.45
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Yerevan State University,Applied Statistics and Data Science,Master,Data / ML / AI,284,1492,133,8.91,1359,183,18.24,62.0,340.0,278.0,216.0,34.38,32.0,11.0,21.0,15,240.0,53.21
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Yerevan State University,Blockchain and Digital Currencies,Master,unmapped,135,1492,83,5.56,1409,78,,,,,,,,,,0,,
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Data / ML / AI,613,1492,153,10.25,1339,491,18.24,62.0,340.0,278.0,542.0,34.38,32.0,11.0,21.0,24,564.0,43.58
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Yerevan State University,Data Science in Business,Master,Data / ML / AI,208,1492,156,10.46,1336,114,23.24,79.0,340.0,261.0,140.0,65.62,32.0,21.0,11.0,5,172.0,76.61
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Yerevan State University,Discrete Mathematics and Theoretical Informatics,Master,"Data / ML / AI, Software Engineering",283,1492,102,6.84,1390,215,6.74,56.0,831.0,775.0,232.0,3.51,57.0,2.0,55.0,28,253.0,2.84
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Yerevan State University,Informatics and Applied Mathematics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",612,1492,162,10.86,1330,481,10.86,162.0,1492.0,1330.0,481.0,12.54,335.0,42.0,293.0,55,513.0,23.9
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",624,1492,155,10.39,1337,481,10.39,155.0,1492.0,1337.0,481.0,11.94,335.0,40.0,295.0,45,525.0,25.2
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Yerevan State University,Information Security,Bachelor,Security,567,1492,160,10.72,1332,381,32.65,32.0,98.0,66.0,499.0,32.65,98.0,32.0,66.0,40,459.0,40.97
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Yerevan State University,Information Systems Development,Master,"IT Support / Admin / ERP, Software Engineering",286,1492,210,14.08,1282,164,16.56,133.0,803.0,670.0,184.0,37.5,64.0,24.0,40.0,5,253.0,52.87
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Yerevan State University,Information Systems Management,Master,"IT Support / Admin / ERP, Technical Management",289,1492,191,12.8,1301,169,17.44,75.0,430.0,355.0,223.0,20.59,68.0,14.0,54.0,5,270.0,22.85
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Yerevan State University,"Mathematical and Software Development of Computing Machines, Complexes, Systems and Networks",Master,"Software Engineering, DevOps / Cloud",286,1492,197,13.2,1295,168,12.65,95.0,751.0,656.0,200.0,17.46,63.0,11.0,52.0,17,252.0,20.02
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Yerevan State University,Numerical Analysis and Mathematical Modelling,Master,"Data / ML / AI, Software Engineering",273,1492,58,3.89,1434,221,5.05,42.0,831.0,789.0,231.0,8.77,57.0,5.0,52.0,22,244.0,12.75
KeyBERT_desc_semantic,KeyBERT,desc,semantic,KeyBERT on descriptions (semantic),Yerevan State University,Radiophysics and Computer Technology,Bachelor,Hardware / Embedded,732,1492,197,13.2,1295,582,17.61,25.0,142.0,117.0,695.0,20.0,55.0,11.0,44.0,19,697.0,18.02
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),American University of Armenia,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",268,1492,233,15.62,1259,149,15.62,233.0,1492.0,1259.0,149.0,22.39,335.0,75.0,260.0,51,159.0,36.7
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),American University of Armenia,Computer and Information Science,Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",290,1492,256,17.16,1236,134,17.16,256.0,1492.0,1236.0,134.0,22.09,335.0,74.0,261.0,42,181.0,38.61
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),American University of Armenia,Data Science,Bachelor,Data / ML / AI,169,1492,138,9.25,1354,87,26.18,89.0,340.0,251.0,99.0,56.25,32.0,18.0,14.0,14,127.0,72.94
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),American University of Armenia,Engineering Sciences,Bachelor,unmapped,183,1492,92,6.17,1400,140,,,,,,,,,,0,,
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),American University of Armenia,Environmental and Sustainability Sciences,Bachelor,unmapped,73,1492,30,2.01,1462,57,,,,,,,,,,0,,
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),American University of Armenia,General Education,General,unmapped,97,1492,80,5.36,1412,59,,,,,,,,,,0,,
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),American University of Armenia,Industrial Engineering and Systems Management,Master,"IT Support / Admin / ERP, Technical Management",155,1492,160,10.72,1332,75,14.65,63.0,430.0,367.0,96.0,8.82,68.0,6.0,62.0,11,133.0,11.26
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Armenian State Pedagogical University,Informatics,Bachelor,"Software Engineering, IT Support / Admin / ERP",72,1492,128,8.58,1364,24,10.46,84.0,803.0,719.0,28.0,21.88,64.0,14.0,50.0,15,46.0,34.74
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Armenian State Pedagogical University,Informatics,Master,"IT Support / Admin / ERP, Software Engineering",21,1492,59,3.95,1433,2,5.35,43.0,803.0,760.0,6.0,7.81,64.0,5.0,59.0,2,15.0,5.92
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Armenian State University of Economics,Applied Statistics and Data Science,Master,Data / ML / AI,29,1492,49,3.28,1443,7,12.35,42.0,340.0,298.0,9.0,31.25,32.0,10.0,22.0,1,17.0,40.6
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Armenian State University of Economics,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",88,1492,251,16.82,1241,3,18.18,146.0,803.0,657.0,11.0,26.56,64.0,17.0,47.0,3,70.0,42.64
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Armenian State University of Economics,Information Technology in Business,Master,"IT Support / Admin / ERP, Technical Management, Software Engineering",37,1492,101,6.77,1391,3,8.55,76.0,889.0,813.0,3.0,13.1,84.0,11.0,73.0,2,24.0,23.31
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),National Polytechnic University of Armenia,Computer Engineering,Bachelor,"Hardware / Embedded, Software Engineering",113,1492,111,7.44,1381,55,9.31,67.0,720.0,653.0,68.0,10.59,85.0,9.0,76.0,9,97.0,9.35
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),National Polytechnic University of Armenia,Computer Engineering,Master,"Hardware / Embedded, Software Engineering",103,1492,134,8.98,1358,44,8.06,58.0,720.0,662.0,59.0,5.88,85.0,5.0,80.0,7,90.0,7.14
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),National Polytechnic University of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",163,1492,115,7.71,1377,108,7.71,115.0,1492.0,1377.0,108.0,9.55,335.0,32.0,303.0,33,107.0,25.83
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),National Polytechnic University of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",78,1492,20,1.34,1472,68,1.34,20.0,1492.0,1472.0,68.0,0.6,335.0,2.0,333.0,18,58.0,0.92
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),National Polytechnic University of Armenia,Information Security,Bachelor,Security,102,1492,146,9.79,1346,40,25.51,25.0,98.0,73.0,80.0,25.51,98.0,25.0,73.0,16,64.0,34.03
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),National Polytechnic University of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",150,1492,180,12.06,1312,52,13.08,105.0,803.0,698.0,71.0,17.19,64.0,11.0,53.0,12,125.0,19.48
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),National Polytechnic University of Armenia,Information Systems,Master,"IT Support / Admin / ERP, Software Engineering",91,1492,118,7.91,1374,41,8.47,68.0,803.0,735.0,48.0,12.5,64.0,8.0,56.0,12,74.0,18.58
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),National Polytechnic University of Armenia,Information Technologies,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",127,1492,224,15.01,1268,40,15.01,224.0,1492.0,1268.0,40.0,18.81,335.0,63.0,272.0,17,62.0,31.05
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),National Polytechnic University of Armenia,Software Engineering,Bachelor,"Software Engineering, QA / Testing",178,1492,193,12.94,1299,85,19.62,135.0,688.0,553.0,100.0,37.29,59.0,22.0,37.0,41,118.0,46.63
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),National Polytechnic University of Armenia,Software Engineering,Master,"Software Engineering, QA / Testing",180,1492,237,15.88,1255,62,20.2,139.0,688.0,549.0,86.0,44.07,59.0,26.0,33.0,27,127.0,54.27
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),National University of Architecture and Construction of Armenia,Geographic Information Systems,Master,"Data / ML / AI, IT Support / Admin / ERP",69,1492,35,2.35,1457,48,3.57,20.0,560.0,540.0,54.0,4.62,65.0,3.0,62.0,2,64.0,15.64
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",187,1492,158,10.59,1334,113,10.59,158.0,1492.0,1334.0,113.0,14.33,335.0,48.0,287.0,32,121.0,23.8
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",102,1492,114,7.64,1378,44,7.64,114.0,1492.0,1378.0,44.0,10.45,335.0,35.0,300.0,13,65.0,16.24
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),National University of Architecture and Construction of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",153,1492,164,10.99,1328,73,11.71,94.0,803.0,709.0,88.0,15.62,64.0,10.0,54.0,27,119.0,14.63
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,"Technical Management, IT Support / Admin / ERP",102,1492,149,9.99,1343,26,13.26,57.0,430.0,373.0,46.0,17.65,68.0,12.0,56.0,5,79.0,21.19
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",180,1492,88,5.9,1404,127,5.9,88.0,1492.0,1404.0,127.0,6.87,335.0,23.0,312.0,56,105.0,16.78
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Université Française en Arménie,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",281,1492,234,15.68,1258,161,15.68,234.0,1492.0,1258.0,161.0,22.39,335.0,75.0,260.0,55,169.0,37.27
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,"Data / ML / AI, Software Engineering",106,1492,78,5.23,1414,56,7.58,63.0,831.0,768.0,59.0,17.54,57.0,10.0,47.0,20,74.0,19.96
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Yerevan State University,Applied Statistics and Data Science,Bachelor,Data / ML / AI,215,1492,91,6.1,1401,151,16.18,55.0,340.0,285.0,162.0,34.38,32.0,11.0,21.0,37,157.0,52.29
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Yerevan State University,Applied Statistics and Data Science,Master,Data / ML / AI,147,1492,105,7.04,1387,86,19.41,66.0,340.0,274.0,94.0,53.12,32.0,17.0,15.0,14,105.0,69.04
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Yerevan State University,Blockchain and Digital Currencies,Master,unmapped,69,1492,65,4.36,1427,35,,,,,,,,,,0,,
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Data / ML / AI,237,1492,84,5.63,1408,182,12.06,41.0,340.0,299.0,200.0,25.0,32.0,8.0,24.0,34,191.0,35.55
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Yerevan State University,Data Science in Business,Master,Data / ML / AI,102,1492,148,9.92,1344,31,22.94,78.0,340.0,262.0,42.0,68.75,32.0,22.0,10.0,11,61.0,78.21
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Yerevan State University,Discrete Mathematics and Theoretical Informatics,Master,"Data / ML / AI, Software Engineering",133,1492,90,6.03,1402,82,6.02,50.0,831.0,781.0,96.0,10.53,57.0,6.0,51.0,29,97.0,13.79
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Yerevan State University,Informatics and Applied Mathematics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",195,1492,94,6.3,1398,132,6.3,94.0,1492.0,1398.0,132.0,8.06,335.0,27.0,308.0,53,119.0,19.7
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",200,1492,97,6.5,1395,140,6.5,97.0,1492.0,1395.0,140.0,8.36,335.0,28.0,307.0,56,122.0,24.34
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Yerevan State University,Information Security,Bachelor,Security,221,1492,119,7.98,1373,148,18.37,18.0,98.0,80.0,205.0,18.37,98.0,18.0,80.0,55,150.0,25.0
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Yerevan State University,Information Systems Development,Master,"IT Support / Admin / ERP, Software Engineering",135,1492,215,14.41,1277,40,15.69,126.0,803.0,677.0,62.0,28.12,64.0,18.0,46.0,10,105.0,50.54
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Yerevan State University,Information Systems Management,Master,"IT Support / Admin / ERP, Technical Management",139,1492,195,13.07,1297,46,16.51,71.0,430.0,359.0,84.0,20.59,68.0,14.0,54.0,10,107.0,23.18
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Yerevan State University,"Mathematical and Software Development of Computing Machines, Complexes, Systems and Networks",Master,"Software Engineering, DevOps / Cloud",141,1492,168,11.26,1324,63,9.85,74.0,751.0,677.0,88.0,19.05,63.0,12.0,51.0,27,102.0,21.03
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Yerevan State University,Numerical Analysis and Mathematical Modelling,Master,"Data / ML / AI, Software Engineering",114,1492,46,3.08,1446,80,4.69,39.0,831.0,792.0,86.0,14.04,57.0,8.0,49.0,32,73.0,14.76
LLM_names_semantic,LLM,names,semantic,LLM on names (semantic),Yerevan State University,Radiophysics and Computer Technology,Bachelor,Hardware / Embedded,301,1492,116,7.77,1376,224,12.68,18.0,142.0,124.0,280.0,14.55,55.0,8.0,47.0,24,269.0,15.12
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),American University of Armenia,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",347,1492,218,14.61,1274,221,14.61,218.0,1492.0,1274.0,221.0,21.49,335.0,72.0,263.0,67,215.0,25.1
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),American University of Armenia,Computer and Information Science,Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",363,1492,264,17.69,1228,168,17.69,264.0,1492.0,1228.0,168.0,20.0,335.0,67.0,268.0,49,234.0,25.17
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),American University of Armenia,Data Science,Bachelor,Data / ML / AI,218,1492,124,8.31,1368,125,23.53,80.0,340.0,260.0,146.0,59.38,32.0,19.0,13.0,16,165.0,73.39
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),American University of Armenia,Engineering Sciences,Bachelor,unmapped,206,1492,73,4.89,1419,164,,,,,,,,,,0,,
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),American University of Armenia,Environmental and Sustainability Sciences,Bachelor,unmapped,97,1492,31,2.08,1461,77,,,,,,,,,,0,,
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),American University of Armenia,General Education,General,unmapped,83,1492,58,3.89,1434,51,,,,,,,,,,0,,
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),American University of Armenia,Industrial Engineering and Systems Management,Master,"IT Support / Admin / ERP, Technical Management",167,1492,101,6.77,1391,102,9.3,40.0,430.0,390.0,117.0,8.82,68.0,6.0,62.0,12,143.0,7.62
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Armenian State Pedagogical University,Informatics,Bachelor,"Software Engineering, IT Support / Admin / ERP",74,1492,131,8.78,1361,24,10.83,87.0,803.0,716.0,28.0,23.44,64.0,15.0,49.0,15,47.0,38.06
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Armenian State Pedagogical University,Informatics,Master,"IT Support / Admin / ERP, Software Engineering",25,1492,67,4.49,1425,2,5.98,48.0,803.0,755.0,6.0,9.38,64.0,6.0,58.0,2,18.0,9.25
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Armenian State University of Economics,Applied Statistics and Data Science,Master,Data / ML / AI,29,1492,49,3.28,1443,7,12.35,42.0,340.0,298.0,9.0,31.25,32.0,10.0,22.0,1,17.0,40.6
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Armenian State University of Economics,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",90,1492,258,17.29,1234,3,18.93,152.0,803.0,651.0,11.0,28.12,64.0,18.0,46.0,3,71.0,45.96
