source_url,degree_type,speciality,program_name,academic_year,component,chair_code,course_name_original,credits
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Professional educational component,2301,Հիմնարար ալգորիթմներ,6
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Professional educational component,2301,Օպերացիոն համակարգեր,6
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Professional educational component,2301,Մարքեթինգ,3
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Professional educational component,2301,Ամպային հաշվարկներ,6
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Professional educational component,2301,Թվային ֆիրմայի ղեկավարում,6
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Professional educational component,2301,Մեծ տվյալների ղեկավարում և անալիտիկա,6
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Professional educational component,2301,Տվյալների հեռահաղորդակցության և ցանցերի տեխնոլոգիաներ,6
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Professional educational component,2301,iOS կիրառության մշակում,3
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Professional educational component,2301,Միկրոտնտեսագիտություն,3
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Professional educational component,2301,Նախագծման շաբլոնները կորպորատիվ տեխնոլոգիաներում,3
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Professional educational component,2301,Նեյրոնային ցանցեր,3
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Professional educational component,2301,Unix օպերացիոն համակարգի ղեկավարում,3
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Professional educational component,2301,Մեքենայական ուսուցում,3
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Other educational modules,2301,Գիտական սեմինար,3
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Other educational modules,2301,Գիտական սեմինար,3
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Other educational modules,2301,Գիտական սեմինար,3
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Other educational modules,2301,Գիտական սեմինար,3
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Other educational modules,2301,Մասնագիտական պրակտիկա,6
https://ysu.am/en/faculty/520/educational-program-500/edu-plan,Master,061104.04.7 - Տեղեկատվական համակարգեր,Information Systems Management,2025/2026,Other educational modules,2301,Մագիստրոսական թեզ,24
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1602,Անգլերեն-2,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1302,Փիլիսոփայություն,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1106,Հայոց պատմություն 2,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,0708,Էկոլոգիայի և բնապահպանության հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1106,Հայոց պատմություն 1,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1705,Ռուսաց լեզու-2,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1608,Ֆրանսերեն-2,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1205,Չինարեն-2,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1803,Թուրքերեն-2,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1604,Գերմաներեն-2,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1401,Հայոց լեզու և խոսքի մշակույթ-1,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1705,Ռուսաց լեզու-1,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1401,Հայոց լեզու և խոսքի մշակույթ-2,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1608,Ֆրանսերեն-1,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1205,Չինարեն-1,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1803,Թուրքերեն-1,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1604,Գերմաներեն-1,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1602,Անգլերեն-1,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,0002,Քաղաքացիական պաշտպանություն և արտակարգ իրավիճակներում բնակչության առաջին բուժօգնություն,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,0002,Քաղաքացիական պաշտպանություն և արտակարգ իրավիճակներում բնակչության առաջին բուժօգնություն,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1302,Բարոյագիտության հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,0413,Բնագիտության ժամանակակից հայեցակարգեր,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1005,Գործարարության հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1901,Իրավունքի հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,0105,Կիրառական վիճակագրություն,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,2101,Կրոնագիտության հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1306,Հաղորդակցման հմտություններ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1308,Հոգեբանության հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,0102,Մաթեմատիկայի հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1602,Անգլերեն-3,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1107,Մշակութաբանության հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1705,Ռուսաց լեզու-3,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,2203,Սոցիոլոգիայի հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,2301,Տեղեկատվական տեխնոլոգիաների կիրառման հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1007,Տնտեսագիտության հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1311,Տրամաբանության հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1207,Քաղաքագիտության հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1302,Բարոյագիտության հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,0413,Բնագիտության ժամանակակից հայեցակարգեր,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1005,Գործարարության հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1901,Իրավունքի հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,0105,Կիրառական վիճակագրություն,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,2101,Կրոնագիտության հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1306,Հաղորդակցման հմտություններ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1308,Հոգեբանության հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,0102,Մաթեմատիկայի հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1602,Անգլերեն-3,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1107,Մշակութաբանության հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1705,Ռուսաց լեզու-3,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,2203,Սոցիոլոգիայի հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,2301,Տեղեկատվական տեխնոլոգիաների կիրառման հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1007,Տնտեսագիտության հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1311,Տրամաբանության հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,General educational component,1207,Քաղաքագիտության հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0413,Օպտիկական երևույթների ֆիզիկա,9
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Հաշվման մեթոդներ,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0507,Ազդանշանների մշակում,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Թերմոդինամիկա և վիճակագրական ֆիզիկա,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Արհեստական բանականության կիրառությունները ֆիզիկայում,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0507,Ֆիզիկական պրոցեսների մոդելավորում,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Քվանտային մեխանիկա,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0507,Մեքենայական ուսուցում-2,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Դասական մեխանիկա,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Դիսկրետ մաթեմատիկա և գրաֆներ,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Հավանականությունների տեսություն և վիճակագրություն,9
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Մաթեմատիկական անալիզ-1,9
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Դիֆերենցիալ հավասարումներ,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Բարձրագույն հանրահաշիվ և վերլուծական երկրաչափություն,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Կոմպլեքս անալիզ,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0505,Էլեկտրոնիկա,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0507,Մեքենայական ուսուցում-1,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0505,Էլեկտրականություն և մագնիսականություն,9
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0507,Ծրագրավորման հիմունքներ -1,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Մաթեմատիկական անալիզ-2,9
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0507,Ծրագրավորման հիմունքներ -2,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Մեխանիկայի հիմունքներ,9
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Քվանտային ինֆորմատիկա,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0507,Հեռահաղորդակցական համակարգերի մոդելավորում,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0505,Կիրառական միկրոալիքային էլեկտրադինամիկա,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0505,Գիտափորձի ավտոմատացման պրակտիկում,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0507,Միկրո և նանո համակարգերի նմանակում,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Ալիքային պրոցեսների տեսություն,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0507,Ռադիոֆիզիկական խնդիրների համակարգչային մոդելավորում,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0507,Ազդանշանների թվային մշակում,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Նեյրոնային ցանցեր,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Օպտիմիզացիայի մեթոդներ,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0505,Կիսահաղորդչային էլեկտրոնիկա և սխեմատեխնիկա,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Ֆունկցիոնալ անալիզ,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Մոտարկումներ և օրթոգոնալ բազիսներ,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0000,Մասնագիտական պրակտիկա,3
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0507,Համակարգչային ցանցեր,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0507,Էլեկտրադինամիկական պրոցեսների նմանակում,6
https://ysu.am/en/faculty/525/educational-program-313/edu-plan,Bachelor,055101.04.6 - Ֆիզիկա,Data Processing in Physics and Artificial Intelligence,2025/2026,Professional educational component,0412,Գրաֆների տեսություն և որոնման ալգորիթմներ,6
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,1602,Անգլերեն-2,2
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,1311,Փիլիսոփայություն,4
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,0708,Էկոլոգիայի և բնապահպանության հիմունքներ,2
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,1106,Հայոց պատմություն 2,2
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,1705,Ռուսաց լեզու-2,2
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,1106,Հայոց պատմություն 1,2
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,1608,Ֆրանսերեն-2,2
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,1205,Չինարեն-2,2
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,1803,Թուրքերեն-2,2
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,1604,Գերմաներեն-2,2
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,1401,Հայոց լեզու և խոսքի մշակույթ-1,2
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,1705,Ռուսաց լեզու-1,2
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,1401,Հայոց լեզու և խոսքի մշակույթ-2,2
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,1608,Ֆրանսերեն-1,2
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,1205,Չինարեն-1,2
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,1803,Թուրքերեն-1,2
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,1604,Գերմաներեն-1,2
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,1602,Անգլերեն-1,2
https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Bachelor,055102.02.6 - Ռադիոֆիզիկա,Radiophysics and Computer Technology,2025/2026,General educational component,0002,Քաղաքացիական պաշտպանություն և արտակարգ իրավիճակներում բնակչության առաջին բուժօգնություն,2
